Date_Time,Temp_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,US_AQI,PM2.5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,SO2_ugm3,O3_ugm3
2026-01-18T16:00,23.3,56,8.7,1010.9,93,26.7,55.5,8.0,415.0,32.2,143.0
2026-01-18T17:00,22.9,58,10.0,1011.1,93,30.2,61.7,11.4,462.0,31.2,134.0
2026-01-18T18:00,22.2,66,9.5,1011.4,94,28.5,48.4,19.5,605.0,27.7,112.0
2026-01-18T19:00,21.9,71,8.0,1011.9,94,27.8,43.0,30.7,825.0,22.9,82.0
2026-01-18T20:00,21.7,69,7.1,1012.4,94,27.5,44.1,39.8,1083.0,19.1,58.0
2026-01-18T21:00,21.6,68,6.3,1012.7,94,29.5,49.5,44.7,1427.0,17.4,45.0
2026-01-18T22:00,21.4,69,7.7,1013.0,94,32.4,56.2,47.4,1809.0,16.8,38.0
2026-01-18T23:00,21.1,68,6.2,1013.4,95,35.3,63.8,49.2,2047.0,16.3,33.0
2026-01-19T00:00,21.1,68,4.8,1013.3,95,38.8,74.0,50.4,2052.0,15.7,29.0
2026-01-19T01:00,20.2,76,0.5,1013.0,96,41.8,84.5,50.6,1914.0,15.3,27.0
2026-01-19T02:00,19.3,79,1.5,1013.1,98,43.1,90.6,49.5,1717.0,14.9,25.0
2026-01-19T03:00,18.5,80,4.1,1013.0,99,43.4,92.2,46.0,1402.0,14.5,24.0
2026-01-19T04:00,17.3,85,5.0,1013.0,100,42.0,88.5,41.3,1028.0,14.1,23.0
2026-01-19T05:00,16.9,85,3.0,1013.2,102,44.0,104.5,36.8,858.0,16.2,30.0
2026-01-19T06:00,16.9,85,4.0,1013.3,103,44.0,95.0,40.7,1109.0,16.3,21.0
2026-01-19T07:00,16.5,85,4.8,1014.3,104,47.3,89.9,45.6,1565.0,16.7,9.0
2026-01-19T08:00,16.5,85,4.3,1015.2,104,58.4,97.3,46.4,1840.0,18.5,9.0
2026-01-19T09:00,18.4,76,3.6,1015.9,105,57.6,95.2,39.3,1739.0,23.4,29.0
2026-01-19T10:00,20.9,66,3.2,1016.6,105,47.6,109.4,28.0,1456.0,29.6,60.0
2026-01-19T11:00,22.5,63,3.2,1016.8,105,40.0,114.6,18.4,1189.0,33.2,88.0
2026-01-19T12:00,23.6,55,5.6,1016.3,106,39.6,105.5,12.4,998.0,31.5,109.0
2026-01-19T13:00,24.1,52,7.7,1015.4,106,39.1,95.0,8.2,824.0,27.2,127.0
2026-01-19T14:00,24.3,50,9.4,1014.3,107,38.1,89.6,5.8,683.0,23.9,138.0
2026-01-19T15:00,24.2,50,10.4,1014.0,108,37.1,86.1,4.7,549.0,23.5,142.0
2026-01-19T16:00,23.4,57,10.7,1013.5,109,37.0,85.0,5.6,449.0,24.2,139.0
2026-01-19T17:00,22.5,58,9.8,1013.5,110,34.2,75.9,9.9,481.0,25.0,129.0
2026-01-19T18:00,21.6,66,8.6,1013.7,111,35.5,70.5,20.8,773.0,23.0,103.0
2026-01-19T19:00,21.2,69,6.7,1014.1,111,37.4,70.3,35.7,1198.0,20.2,67.0
2026-01-19T20:00,21.0,68,6.3,1014.6,112,37.0,70.1,46.4,1467.0,17.9,40.0
2026-01-19T21:00,20.8,64,6.2,1014.8,113,36.9,69.4,49.2,1414.0,16.8,31.0
2026-01-19T22:00,20.2,63,7.4,1014.9,114,36.9,68.2,47.8,1206.0,16.2,30.0
2026-01-19T23:00,19.7,63,6.6,1015.2,115,36.0,66.1,44.8,1057.0,15.3,32.0
2026-01-20T00:00,19.5,62,6.4,1014.8,115,34.5,63.8,40.2,1080.0,13.7,35.0
2026-01-20T01:00,18.9,62,5.0,1014.5,114,33.1,61.2,34.0,1162.0,11.8,39.0
2026-01-20T02:00,18.2,64,3.0,1014.4,113,31.0,57.6,28.4,1180.0,10.4,43.0
2026-01-20T03:00,17.5,67,4.2,1014.1,112,29.0,54.9,23.2,1011.0,9.7,45.0
2026-01-20T04:00,16.9,69,4.0,1014.2,111,27.6,53.6,18.6,779.0,9.5,46.0
2026-01-20T05:00,15.8,74,3.9,1014.4,109,28.6,58.0,19.6,731.0,10.4,43.0
2026-01-20T06:00,15.8,74,4.0,1014.7,107,29.2,56.3,27.5,1099.0,11.8,31.0
2026-01-20T07:00,15.6,76,4.1,1015.3,106,33.3,57.6,38.0,1652.0,14.0,14.0
2026-01-20T08:00,15.6,77,5.2,1015.9,104,44.7,66.1,42.7,1943.0,16.9,11.0
2026-01-20T09:00,17.5,68,4.5,1016.8,103,45.2,68.7,36.0,1705.0,21.5,31.0
2026-01-20T10:00,20.6,56,3.5,1017.1,102,38.3,74.7,23.5,1205.0,26.7,64.0
2026-01-20T11:00,22.4,51,2.2,1017.1,101,29.3,74.3,13.4,796.0,30.0,92.0
2026-01-20T12:00,23.5,44,5.3,1016.3,100,31.9,76.4,8.9,614.0,29.6,110.0
2026-01-20T13:00,23.9,42,8.5,1015.5,99,33.8,75.9,6.8,522.0,27.1,124.0
2026-01-20T14:00,24.0,40,10.5,1014.6,99,33.2,71.5,6.0,463.0,24.9,131.0
2026-01-20T15:00,23.7,39,10.5,1014.2,98,31.7,66.4,4.9,372.0,23.7,132.0
2026-01-20T16:00,23.2,44,9.8,1014.0,98,30.3,62.4,5.1,314.0,22.8,127.0
2026-01-20T17:00,22.8,45,8.6,1014.1,97,25.3,52.4,9.1,430.0,20.4,117.0
2026-01-20T18:00,22.0,52,7.0,1014.2,96,26.7,49.7,22.2,841.0,19.6,94.0
2026-01-20T19:00,21.4,58,6.0,1014.7,95,31.1,52.2,40.3,1426.0,18.4,61.0
2026-01-20T20:00,21.2,58,5.4,1015.0,95,33.9,54.1,54.4,1958.0,17.6,36.0
2026-01-20T21:00,20.9,59,6.1,1015.1,95,36.1,55.9,61.4,2442.0,17.7,24.0
2026-01-20T22:00,20.5,61,4.5,1015.4,95,38.1,57.3,64.4,2873.0,18.2,18.0
2026-01-20T23:00,19.7,62,3.8,1015.8,95,37.0,55.4,63.1,3009.0,18.0,17.0
2026-01-21T00:00,19.3,64,5.0,1016.0,95,33.6,51.6,55.6,2649.0,16.2,22.0
2026-01-21T01:00,18.0,68,4.8,1015.8,95,30.4,47.5,43.8,1993.0,13.7,31.0
2026-01-21T02:00,17.2,73,5.5,1015.6,94,28.0,44.6,33.9,1401.0,11.7,38.0
2026-01-21T03:00,16.9,74,5.8,1015.1,94,26.3,42.3,27.1,949.0,10.7,41.0
2026-01-21T04:00,16.6,76,5.5,1014.8,94,24.6,39.6,22.2,561.0,10.2,42.0
2026-01-21T05:00,15.6,81,5.2,1014.9,94,25.1,39.9,23.9,368.0,10.6,35.0
2026-01-21T06:00,15.2,83,5.9,1015.2,93,25.4,39.5,30.4,512.0,11.2,26.0
2026-01-21T07:00,14.9,83,6.6,1015.9,93,28.5,42.0,38.9,850.0,12.3,15.0
2026-01-21T08:00,15.2,79,6.8,1016.6,93,36.7,49.2,42.4,1088.0,15.2,15.0
2026-01-21T09:00,17.0,69,7.0,1017.3,92,38.5,49.9,36.2,1094.0,21.9,36.0
2026-01-21T10:00,20.1,55,5.3,1017.9,91,30.0,48.2,25.0,1000.0,30.5,69.0
2026-01-21T11:00,22.1,47,2.2,1017.8,91,24.3,44.8,15.7,899.0,36.0,98.0
2026-01-21T12:00,23.2,42,4.1,1017.0,90,24.5,42.8,10.9,818.0,36.0,119.0
2026-01-21T13:00,23.8,40,7.2,1015.8,89,26.6,42.8,8.1,731.0,33.0,135.0
2026-01-21T14:00,24.0,40,8.1,1014.6,89,27.0,41.9,6.8,655.0,30.0,145.0
2026-01-21T15:00,23.9,40,7.7,1013.7,88,26.6,41.1,5.9,580.0,28.1,146.0
