Date_Time,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
2026-01-10 20:00,4,235.17,0,1.52,141.54,9.3,37.78,77.35,1.24
2026-01-10 21:00,3,241.05,0,1.57,139.97,9.79,38.66,80.25,1.33
2026-01-10 22:00,3,249.68,0,1.68,138.11,10.3,39.99,84.28,1.44
2026-01-10 23:00,3,258.19,0,1.74,136.09,10.76,41.82,89.66,1.57
2026-01-11 00:00,3,262.37,0,1.71,133.6,10.96,43.29,94.38,1.67
2026-01-11 01:00,3,260.88,0,1.64,131.09,10.84,43.36,95.64,1.7
2026-01-11 02:00,3,252.39,0,1.54,128.31,10.39,41.48,91.88,1.65
2026-01-11 03:00,3,238.49,0,1.43,126.02,9.62,37.93,83.86,1.54
2026-01-11 04:00,3,225.4,0,1.37,124.12,8.88,34.31,75.65,1.44
2026-01-11 05:00,3,214.22,0,1.34,122.78,8.23,31.12,68.49,1.35
2026-01-11 06:00,3,210.48,0,1.41,121.35,7.98,30.09,66.56,1.34
2026-01-11 07:00,3,214.86,0,1.56,120.6,8.14,31.64,70.96,1.41
2026-01-11 08:00,3,218.03,0,1.8,120.8,7.99,33.28,75.98,1.42
2026-01-11 09:00,3,217.54,0.08,2.35,121.56,7.57,34.14,79.15,1.38
2026-01-11 10:00,3,218.25,0.21,2.3,124.19,7.3,34.48,80.01,1.35
2026-01-11 11:00,3,219.62,0.27,2.12,128.91,7.3,34.42,78.64,1.33
2026-01-11 12:00,3,218.56,0.25,1.82,134.17,7.46,33.98,75.49,1.33
2026-01-11 13:00,3,215.37,0.2,1.5,138.95,7.61,33.49,71.94,1.33
2026-01-11 14:00,4,212.67,0.16,1.26,142.04,7.79,33.69,70.55,1.34
2026-01-11 15:00,4,207.27,0.12,1.08,143.29,7.5,33.04,68.02,1.29
2026-01-11 16:00,4,206.62,0.11,1.14,143.45,7.46,33.26,67.84,1.31
2026-01-11 17:00,4,210.61,0.08,1.49,143.56,7.81,34.02,69.33,1.43
2026-01-11 18:00,4,216.99,0.02,2.09,142.54,8.25,34.62,70.87,1.6
2026-01-11 19:00,3,223.89,0,2.27,139.9,8.59,35.09,72.29,1.78
2026-01-11 20:00,3,231.32,0,2.24,136.58,8.78,36.03,74.54,1.94
2026-01-11 21:00,3,240.67,0,2.22,133.77,8.96,37.98,78.49,2.09
2026-01-11 22:00,3,254.37,0,2.29,131.01,9.32,41.4,84.9,2.28
2026-01-11 23:00,3,262.66,0,2.3,128.75,9.49,43.61,88.34,2.4
2026-01-12 00:00,3,266.52,0,2.26,126.23,9.59,44.7,89.5,2.45
2026-01-12 01:00,3,272.79,0,2.26,124.67,9.84,46.41,91.93,2.52
2026-01-12 02:00,3,278.16,0,2.2,123.32,9.87,47.76,93.56,2.55
2026-01-12 03:00,3,280.76,0,2.14,122.56,9.81,48.62,94.4,2.53
2026-01-12 04:00,3,283.66,0,2.12,122.3,9.86,49.64,95.93,2.5
2026-01-12 05:00,4,285.6,0,2.12,121.99,9.93,50.51,97.35,2.46
2026-01-12 06:00,4,285.13,0,2.11,121.81,9.91,50.6,97.32,2.39
2026-01-12 07:00,4,285.57,0,2.11,121.61,9.98,50.69,97.25,2.33
2026-01-12 08:00,3,283.04,0,2.28,121.72,9.93,49.86,95.26,2.26
2026-01-12 09:00,3,279.66,0.1,2.93,122.1,9.82,48.8,92.9,2.17
2026-01-12 10:00,3,280.31,0.26,2.82,124.2,9.78,49.17,93,2.09
2026-01-12 11:00,4,280.6,0.29,2.39,128.97,9.75,50.54,94.61,1.97
2026-01-12 12:00,4,276.8,0.22,1.75,135.08,9.6,51.95,95.92,1.8
2026-01-12 13:00,4,270.81,0.15,1.25,140.68,9.54,52.8,96.09,1.62
2026-01-12 14:00,4,266.24,0.12,1.03,144.45,9.71,53.16,95.52,1.49
2026-01-12 15:00,4,263.44,0.1,0.98,147.77,10.12,53.19,94.7,1.36
